date,pm10,pm2_5,carbon_monoxide,dust
2023-01-18 07:00:00+07:00,48.3,33.8,1682.0,0.0
2023-01-18 08:00:00+07:00,56.0,39.1,1478.0,0.0
2023-01-18 09:00:00+07:00,54.7,38.2,1188.0,0.0
2023-01-18 10:00:00+07:00,47.1,32.8,848.0,0.0
2023-01-18 11:00:00+07:00,37.8,26.3,694.0,0.0
2023-01-18 12:00:00+07:00,32.6,22.7,583.0,0.0
2023-01-18 13:00:00+07:00,30.5,21.2,484.0,0.0
2023-01-18 14:00:00+07:00,29.3,20.4,419.0,0.0
2023-01-18 15:00:00+07:00,27.6,19.2,378.0,0.0
2023-01-18 16:00:00+07:00,25.8,17.9,450.0,0.0
2023-01-18 17:00:00+07:00,24.7,17.1,645.0,0.0
2023-01-18 18:00:00+07:00,29.7,20.7,931.0,0.0
2023-01-18 19:00:00+07:00,52.3,36.6,1393.0,0.0
2023-01-18 20:00:00+07:00,61.7,43.1,1649.0,0.0
2023-01-18 21:00:00+07:00,61.7,43.1,2010.0,0.0
2023-01-18 22:00:00+07:00,58.0,40.5,2354.0,0.0
2023-01-18 23:00:00+07:00,54.2,37.8,2357.0,0.0
2023-01-19 00:00:00+07:00,50.6,35.4,2237.0,0.0
2023-01-19 01:00:00+07:00,48.3,33.8,2110.0,0.0
2023-01-19 02:00:00+07:00,47.8,33.4,2118.0,0.0
2023-01-19 03:00:00+07:00,48.7,34.0,2163.0,0.0
2023-01-19 04:00:00+07:00,50.6,35.4,2255.0,0.0
2023-01-19 05:00:00+07:00,53.0,36.9,2402.0,0.0
2023-01-19 06:00:00+07:00,55.3,38.6,2587.0,0.0
2023-01-19 07:00:00+07:00,60.1,41.9,2217.0,0.0
2023-01-19 08:00:00+07:00,68.7,48.1,1970.0,0.0
2023-01-19 09:00:00+07:00,59.6,41.6,1616.0,0.0
2023-01-19 10:00:00+07:00,44.9,31.3,1175.0,0.0
2023-01-19 11:00:00+07:00,33.1,22.9,922.0,0.0
2023-01-19 12:00:00+07:00,29.3,20.4,699.0,0.0
2023-01-19 13:00:00+07:00,28.0,19.4,487.0,0.0
2023-01-19 14:00:00+07:00,27.6,19.1,405.0,0.0
2023-01-19 15:00:00+07:00,26.9,18.6,380.0,0.0
2023-01-19 16:00:00+07:00,25.9,17.9,441.0,0.0
2023-01-19 17:00:00+07:00,25.6,17.7,572.0,0.0
2023-01-19 18:00:00+07:00,28.9,20.1,767.0,0.0
2023-01-19 19:00:00+07:00,33.8,23.5,914.0,0.0
2023-01-19 20:00:00+07:00,36.6,25.6,1084.0,0.0
2023-01-19 21:00:00+07:00,39.6,27.6,1326.0,0.0
2023-01-19 22:00:00+07:00,43.1,30.2,1595.0,0.0
2023-01-19 23:00:00+07:00,44.5,31.0,1687.0,0.0
2023-01-20 00:00:00+07:00,43.7,30.5,1729.0,0.0
2023-01-20 01:00:00+07:00,43.3,30.3,1777.0,0.0
2023-01-20 02:00:00+07:00,44.4,31.0,1823.0,0.0
2023-01-20 03:00:00+07:00,46.0,32.1,1865.0,0.0
2023-01-20 04:00:00+07:00,48.2,33.8,1946.0,0.0
2023-01-20 05:00:00+07:00,50.5,35.3,2086.0,0.0
2023-01-20 06:00:00+07:00,53.0,37.0,2257.0,0.0
2023-01-20 07:00:00+07:00,64.3,44.8,2213.0,0.0
2023-01-20 08:00:00+07:00,74.7,52.3,1933.0,0.0
2023-01-20 09:00:00+07:00,64.7,45.2,1533.0,1.0
2023-01-20 10:00:00+07:00,44.2,30.9,1068.0,1.0
2023-01-20 11:00:00+07:00,33.9,23.5,862.0,1.0
2023-01-20 12:00:00+07:00,31.8,22.1,717.0,0.0
2023-01-20 13:00:00+07:00,32.1,22.3,584.0,0.0
2023-01-20 14:00:00+07:00,31.9,22.2,508.0,0.0
2023-01-20 15:00:00+07:00,31.1,21.5,465.0,0.0
2023-01-20 16:00:00+07:00,30.0,20.8,503.0,0.0
2023-01-20 17:00:00+07:00,30.2,21.0,638.0,0.0
2023-01-20 18:00:00+07:00,35.2,24.5,843.0,0.0
2023-01-20 19:00:00+07:00,34.9,24.4,1050.0,0.0
2023-01-20 20:00:00+07:00,39.0,27.2,1144.0,0.0
2023-01-20 21:00:00+07:00,40.5,28.3,1279.0,0.0
2023-01-20 22:00:00+07:00,42.6,29.7,1445.0,0.0
2023-01-20 23:00:00+07:00,44.9,31.3,1533.0,0.0
2023-01-21 00:00:00+07:00,46.2,32.2,1607.0,0.0
2023-01-21 01:00:00+07:00,46.8,32.7,1694.0,0.0
2023-01-21 02:00:00+07:00,47.0,32.8,1743.0,0.0
2023-01-21 03:00:00+07:00,48.8,34.1,1781.0,0.0
2023-01-21 04:00:00+07:00,51.0,35.6,1862.0,0.0
2023-01-21 05:00:00+07:00,53.3,37.3,2018.0,0.0
2023-01-21 06:00:00+07:00,55.8,38.9,2214.0,0.0
2023-01-21 07:00:00+07:00,64.0,44.8,2130.0,0.0
2023-01-21 08:00:00+07:00,72.9,51.0,1860.0,0.0
2023-01-21 09:00:00+07:00,61.9,43.2,1475.0,0.0
2023-01-21 10:00:00+07:00,39.0,27.1,1024.0,0.0
2023-01-21 11:00:00+07:00,27.8,19.3,817.0,0.0
2023-01-21 12:00:00+07:00,26.7,18.5,667.0,0.0
2023-01-21 13:00:00+07:00,26.3,18.2,531.0,0.0
2023-01-21 14:00:00+07:00,25.8,17.9,463.0,0.0
2023-01-21 15:00:00+07:00,25.2,17.5,432.0,0.0
2023-01-21 16:00:00+07:00,24.5,17.0,478.0,0.0
2023-01-21 17:00:00+07:00,24.3,16.9,601.0,0.0
2023-01-21 18:00:00+07:00,29.2,20.4,785.0,0.0
2023-01-21 19:00:00+07:00,32.7,22.8,1067.0,0.0
2023-01-21 20:00:00+07:00,36.2,25.3,1174.0,0.0
2023-01-21 21:00:00+07:00,37.8,26.4,1328.0,0.0
2023-01-21 22:00:00+07:00,40.6,28.3,1544.0,0.0
2023-01-21 23:00:00+07:00,44.5,31.1,1705.0,0.0
2023-01-22 00:00:00+07:00,47.5,33.2,1872.0,0.0
2023-01-22 01:00:00+07:00,49.7,34.7,2057.0,0.0
2023-01-22 02:00:00+07:00,51.6,36.1,2137.0,0.0
2023-01-22 03:00:00+07:00,53.3,37.3,2186.0,0.0
2023-01-22 04:00:00+07:00,55.3,38.6,2263.0,0.0
2023-01-22 05:00:00+07:00,57.5,40.2,2400.0,0.0
2023-01-22 06:00:00+07:00,60.1,41.9,2562.0,0.0
2023-01-22 07:00:00+07:00,62.2,43.4,2475.0,0.0
2023-01-22 08:00:00+07:00,72.6,50.8,2197.0,0.0
2023-01-22 09:00:00+07:00,67.3,47.0,1798.0,0.0
2023-01-22 10:00:00+07:00,49.7,34.7,1305.0,0.0
2023-01-22 11:00:00+07:00,37.3,26.0,1030.0,0.0
2023-01-22 12:00:00+07:00,31.7,22.1,791.0,0.0
2023-01-22 13:00:00+07:00,28.4,19.8,561.0,0.0
2023-01-22 14:00:00+07:00,26.5,18.5,464.0,0.0
2023-01-22 15:00:00+07:00,25.2,17.5,425.0,0.0
2023-01-22 16:00:00+07:00,24.0,16.7,469.0,0.0
2023-01-22 17:00:00+07:00,24.7,17.2,597.0,0.0
2023-01-22 18:00:00+07:00,31.2,21.8,794.0,0.0
2023-01-22 19:00:00+07:00,36.3,25.3,803.0,0.0
2023-01-22 20:00:00+07:00,36.8,25.7,780.0,0.0
2023-01-22 21:00:00+07:00,36.6,25.5,747.0,0.0
2023-01-22 22:00:00+07:00,38.5,26.9,712.0,0.0
2023-01-22 23:00:00+07:00,41.8,29.2,701.0,0.0
2023-01-23 00:00:00+07:00,44.5,31.1,698.0,0.0
2023-01-23 01:00:00+07:00,46.1,32.2,700.0,0.0
2023-01-23 02:00:00+07:00,48.0,33.5,707.0,0.0
2023-01-23 03:00:00+07:00,49.5,34.6,718.0,0.0
2023-01-23 04:00:00+07:00,50.5,35.3,736.0,0.0
2023-01-23 05:00:00+07:00,51.3,35.9,753.0,0.0
2023-01-23 06:00:00+07:00,52.2,36.4,772.0,0.0
2023-01-23 07:00:00+07:00,52.7,36.8,764.0,0.0
2023-01-23 08:00:00+07:00,57.2,39.9,759.0,0.0
2023-01-23 09:00:00+07:00,56.2,39.3,751.0,0.0
2023-01-23 10:00:00+07:00,42.7,29.8,712.0,0.0
2023-01-23 11:00:00+07:00,33.2,23.2,635.0,0.0
2023-01-23 12:00:00+07:00,28.6,19.9,533.0,0.0
2023-01-23 13:00:00+07:00,27.8,19.3,438.0,0.0
2023-01-23 14:00:00+07:00,28.2,19.7,425.0,0.0
2023-01-23 15:00:00+07:00,28.4,19.8,443.0,0.0
2023-01-23 16:00:00+07:00,28.7,20.0,510.0,0.0
2023-01-23 17:00:00+07:00,30.3,21.1,611.0,0.0
2023-01-23 18:00:00+07:00,38.0,26.5,746.0,0.0
2023-01-23 19:00:00+07:00,40.0,28.0,854.0,0.0
2023-01-23 20:00:00+07:00,44.1,30.7,860.0,0.0
2023-01-23 21:00:00+07:00,46.2,32.2,869.0,0.0
2023-01-23 22:00:00+07:00,49.0,34.2,878.0,0.0
2023-01-23 23:00:00+07:00,51.9,36.2,881.0,0.0
2023-01-24 00:00:00+07:00,54.2,37.8,883.0,0.0
2023-01-24 01:00:00+07:00,56.7,39.6,880.0,0.0
2023-01-24 02:00:00+07:00,58.8,41.1,871.0,0.0
2023-01-24 03:00:00+07:00,58.7,41.1,858.0,0.0
2023-01-24 04:00:00+07:00,57.3,40.0,845.0,0.0
2023-01-24 05:00:00+07:00,55.1,38.5,842.0,0.0
2023-01-24 06:00:00+07:00,53.8,37.6,843.0,0.0
2023-01-24 07:00:00+07:00,53.1,37.1,837.0,0.0
2023-01-24 08:00:00+07:00,55.4,38.8,830.0,0.0
2023-01-24 09:00:00+07:00,54.5,38.1,818.0,0.0
2023-01-24 10:00:00+07:00,47.7,33.4,774.0,0.0
2023-01-24 11:00:00+07:00,39.1,27.3,694.0,0.0
2023-01-24 12:00:00+07:00,36.3,25.3,590.0,0.0
2023-01-24 13:00:00+07:00,37.3,26.0,485.0,0.0
2023-01-24 14:00:00+07:00,37.3,26.0,459.0,0.0
2023-01-24 15:00:00+07:00,36.1,25.1,462.0,0.0
2023-01-24 16:00:00+07:00,34.3,23.9,497.0,0.0
2023-01-24 17:00:00+07:00,32.5,22.5,554.0,0.0
2023-01-24 18:00:00+07:00,36.9,25.7,635.0,0.0
2023-01-24 19:00:00+07:00,46.1,32.1,825.0,0.0
2023-01-24 20:00:00+07:00,54.2,37.8,844.0,0.0
2023-01-24 21:00:00+07:00,59.1,41.2,872.0,0.0
2023-01-24 22:00:00+07:00,62.9,43.9,901.0,0.0
2023-01-24 23:00:00+07:00,66.6,46.4,906.0,0.0
2023-01-25 00:00:00+07:00,67.8,47.3,904.0,0.0
2023-01-25 01:00:00+07:00,65.4,45.6,910.0,0.0
2023-01-25 02:00:00+07:00,62.4,43.7,929.0,0.0
2023-01-25 03:00:00+07:00,60.5,42.3,956.0,0.0
2023-01-25 04:00:00+07:00,60.3,42.0,1002.0,0.0
2023-01-25 05:00:00+07:00,60.8,42.5,1063.0,0.0
2023-01-25 06:00:00+07:00,61.9,43.3,1137.0,0.0
2023-01-25 07:00:00+07:00,62.6,43.8,1077.0,0.0
2023-01-25 08:00:00+07:00,67.8,47.4,1024.0,0.0
2023-01-25 09:00:00+07:00,65.2,45.5,949.0,0.0
2023-01-25 10:00:00+07:00,47.5,33.1,847.0,0.0
2023-01-25 11:00:00+07:00,38.5,26.9,776.0,0.0
2023-01-25 12:00:00+07:00,35.2,24.5,705.0,0.0
2023-01-25 13:00:00+07:00,33.3,23.2,635.0,0.0
2023-01-25 14:00:00+07:00,31.9,22.2,611.0,0.0
2023-01-25 15:00:00+07:00,30.5,21.2,605.0,0.0
2023-01-25 16:00:00+07:00,30.4,21.2,621.0,0.0
2023-01-25 17:00:00+07:00,31.2,21.8,664.0,0.0
2023-01-25 18:00:00+07:00,34.1,23.7,725.0,0.0
2023-01-25 19:00:00+07:00,40.2,28.0,958.0,0.0
2023-01-25 20:00:00+07:00,39.6,27.6,1019.0,0.0
2023-01-25 21:00:00+07:00,39.1,27.3,1106.0,0.0
2023-01-25 22:00:00+07:00,40.3,28.1,1211.0,0.0
2023-01-25 23:00:00+07:00,41.7,29.2,1263.0,0.0
2023-01-26 00:00:00+07:00,41.7,29.1,1304.0,0.0
2023-01-26 01:00:00+07:00,41.2,28.8,1349.0,0.0
2023-01-26 02:00:00+07:00,41.7,29.1,1364.0,0.0
2023-01-26 03:00:00+07:00,43.1,30.2,1368.0,0.0
2023-01-26 04:00:00+07:00,45.3,31.7,1416.0,0.0
2023-01-26 05:00:00+07:00,47.5,33.2,1554.0,0.0
2023-01-26 06:00:00+07:00,50.6,35.4,1737.0,0.0
2023-01-26 07:00:00+07:00,59.8,41.9,1946.0,0.0
2023-01-26 08:00:00+07:00,71.9,50.4,1706.0,0.0
2023-01-26 09:00:00+07:00,60.1,42.0,1363.0,0.0
2023-01-26 10:00:00+07:00,43.7,30.5,964.0,0.0
2023-01-26 11:00:00+07:00,36.9,25.7,785.0,0.0
2023-01-26 12:00:00+07:00,34.8,24.3,659.0,0.0
2023-01-26 13:00:00+07:00,34.0,23.7,544.0,0.0
2023-01-26 14:00:00+07:00,33.4,23.3,482.0,0.0
2023-01-26 15:00:00+07:00,32.8,22.8,452.0,0.0
2023-01-26 16:00:00+07:00,32.1,22.4,492.0,0.0
2023-01-26 17:00:00+07:00,32.2,22.5,612.0,0.0
2023-01-26 18:00:00+07:00,36.9,25.7,790.0,0.0
2023-01-26 19:00:00+07:00,41.9,29.3,1116.0,0.0
2023-01-26 20:00:00+07:00,42.8,29.9,1218.0,0.0
2023-01-26 21:00:00+07:00,43.9,30.6,1363.0,0.0
2023-01-26 22:00:00+07:00,46.4,32.5,1541.0,0.0
2023-01-26 23:00:00+07:00,49.0,34.2,1634.0,0.0
2023-01-27 00:00:00+07:00,50.1,34.9,1712.0,0.0
2023-01-27 01:00:00+07:00,50.1,34.9,1787.0,0.0
2023-01-27 02:00:00+07:00,50.3,35.2,1802.0,0.0
2023-01-27 03:00:00+07:00,51.6,36.0,1794.0,0.0
2023-01-27 04:00:00+07:00,54.4,38.0,1834.0,0.0
2023-01-27 05:00:00+07:00,58.3,40.6,1984.0,0.0
2023-01-27 06:00:00+07:00,61.5,43.0,2187.0,0.0
2023-01-27 07:00:00+07:00,67.1,46.9,2333.0,0.0
2023-01-27 08:00:00+07:00,76.6,53.6,2122.0,0.0
2023-01-27 09:00:00+07:00,71.5,49.8,1820.0,0.0
2023-01-27 10:00:00+07:00,57.5,40.0,1426.0,0.0
2023-01-27 11:00:00+07:00,47.5,33.1,1172.0,0.0
2023-01-27 12:00:00+07:00,44.4,30.9,928.0,0.0
2023-01-27 13:00:00+07:00,43.3,30.2,686.0,0.0
2023-01-27 14:00:00+07:00,42.3,29.3,583.0,0.0
2023-01-27 15:00:00+07:00,40.4,28.1,535.0,0.0
2023-01-27 16:00:00+07:00,39.0,27.1,578.0,0.0
2023-01-27 17:00:00+07:00,38.3,26.6,721.0,0.0
2023-01-27 18:00:00+07:00,41.9,29.2,941.0,0.0
2023-01-27 19:00:00+07:00,56.5,39.3,1450.0,0.0
2023-01-27 20:00:00+07:00,59.8,41.8,1635.0,0.0
2023-01-27 21:00:00+07:00,61.0,42.5,1897.0,0.0
2023-01-27 22:00:00+07:00,60.8,42.3,2159.0,0.0
2023-01-27 23:00:00+07:00,58.4,40.6,2205.0,0.0
2023-01-28 00:00:00+07:00,55.3,38.5,2176.0,0.0
2023-01-28 01:00:00+07:00,52.4,36.4,2101.0,0.0
2023-01-28 02:00:00+07:00,50.4,35.0,2020.0,0.0
2023-01-28 03:00:00+07:00,49.8,34.6,1913.0,0.0
2023-01-28 04:00:00+07:00,50.4,35.0,1829.0,0.0
2023-01-28 05:00:00+07:00,49.5,34.5,1901.0,0.0
2023-01-28 06:00:00+07:00,49.5,34.3,2032.0,0.0
2023-01-28 07:00:00+07:00,58.1,40.4,1957.0,0.0
2023-01-28 08:00:00+07:00,67.5,47.0,1680.0,0.0
2023-01-28 09:00:00+07:00,57.6,40.2,1286.0,0.0
2023-01-28 10:00:00+07:00,32.9,22.8,855.0,0.0
2023-01-28 11:00:00+07:00,28.7,19.9,715.0,0.0
2023-01-28 12:00:00+07:00,27.6,19.2,659.0,0.0
2023-01-28 13:00:00+07:00,27.2,18.9,618.0,0.0
2023-01-28 14:00:00+07:00,26.8,18.6,558.0,0.0
2023-01-28 15:00:00+07:00,26.4,18.3,507.0,0.0
2023-01-28 16:00:00+07:00,25.8,17.9,546.0,0.0
2023-01-28 17:00:00+07:00,25.0,17.3,706.0,0.0
2023-01-28 18:00:00+07:00,30.9,21.5,946.0,0.0
2023-01-28 19:00:00+07:00,44.2,30.9,1372.0,0.0
2023-01-28 20:00:00+07:00,50.4,35.2,1586.0,0.0
2023-01-28 21:00:00+07:00,52.3,36.4,1892.0,0.0
2023-01-28 22:00:00+07:00,53.1,37.0,2244.0,0.0
2023-01-28 23:00:00+07:00,53.7,37.4,2393.0,0.0
2023-01-29 00:00:00+07:00,52.4,36.4,2492.0,0.0
2023-01-29 01:00:00+07:00,50.5,35.3,2583.0,0.0
2023-01-29 02:00:00+07:00,50.6,35.3,2612.0,0.0
2023-01-29 03:00:00+07:00,53.1,37.0,2611.0,0.0
2023-01-29 04:00:00+07:00,57.7,40.3,2659.0,0.0
2023-01-29 05:00:00+07:00,59.3,41.3,2834.0,0.0
2023-01-29 06:00:00+07:00,61.0,42.6,3067.0,0.0
2023-01-29 07:00:00+07:00,69.2,48.3,3216.0,0.0
2023-01-29 08:00:00+07:00,78.7,54.9,2842.0,0.0
2023-01-29 09:00:00+07:00,77.5,54.1,2309.0,0.0
2023-01-29 10:00:00+07:00,55.1,38.4,1668.0,0.0
2023-01-29 11:00:00+07:00,46.1,32.1,1351.0,0.0
2023-01-29 12:00:00+07:00,41.9,29.2,1100.0,0.0
2023-01-29 13:00:00+07:00,39.0,27.2,850.0,0.0
2023-01-29 14:00:00+07:00,38.1,26.5,709.0,0.0
2023-01-29 15:00:00+07:00,35.7,24.9,618.0,0.0
2023-01-29 16:00:00+07:00,31.4,21.9,613.0,0.0
2023-01-29 17:00:00+07:00,32.0,22.3,708.0,0.0
2023-01-29 18:00:00+07:00,33.8,23.6,881.0,0.0
2023-01-29 19:00:00+07:00,45.4,31.7,1343.0,0.0
2023-01-29 20:00:00+07:00,51.9,36.3,1678.0,0.0
2023-01-29 21:00:00+07:00,54.6,38.2,2155.0,0.0
2023-01-29 22:00:00+07:00,55.1,38.5,2680.0,0.0
2023-01-29 23:00:00+07:00,55.5,38.8,2852.0,0.0
2023-01-30 00:00:00+07:00,56.9,39.8,2923.0,0.0
2023-01-30 01:00:00+07:00,59.3,41.4,2984.0,0.0
2023-01-30 02:00:00+07:00,61.7,43.1,3040.0,0.0
2023-01-30 03:00:00+07:00,63.6,44.4,3082.0,0.0
2023-01-30 04:00:00+07:00,64.5,45.2,3136.0,0.0
2023-01-30 05:00:00+07:00,65.2,45.6,3212.0,0.0
2023-01-30 06:00:00+07:00,65.4,45.8,3298.0,0.0
2023-01-30 07:00:00+07:00,63.3,44.2,3171.0,0.0
2023-01-30 08:00:00+07:00,67.5,47.3,2964.0,0.0
2023-01-30 09:00:00+07:00,69.6,48.7,2666.0,0.0
2023-01-30 10:00:00+07:00,68.2,47.7,2265.0,0.0
2023-01-30 11:00:00+07:00,66.8,46.7,1994.0,0.0
2023-01-30 12:00:00+07:00,65.4,45.8,1725.0,0.0
2023-01-30 13:00:00+07:00,63.1,44.1,1424.0,0.0
2023-01-30 14:00:00+07:00,59.5,41.6,1223.0,0.0
2023-01-30 15:00:00+07:00,55.2,38.5,1052.0,0.0
2023-01-30 16:00:00+07:00,51.8,36.2,1027.0,0.0
2023-01-30 17:00:00+07:00,50.2,35.0,1250.0,0.0
2023-01-30 18:00:00+07:00,60.1,42.0,1625.0,0.0
2023-01-30 19:00:00+07:00,54.2,38.0,1929.0,0.0
2023-01-30 20:00:00+07:00,65.0,45.4,2314.0,0.0
2023-01-30 21:00:00+07:00,72.2,50.4,2862.0,0.0
2023-01-30 22:00:00+07:00,77.8,54.2,3469.0,0.0
2023-01-30 23:00:00+07:00,79.4,55.4,3686.0,0.0
2023-01-31 00:00:00+07:00,78.5,54.9,3793.0,0.0
2023-01-31 01:00:00+07:00,76.8,53.8,3852.0,0.0
2023-01-31 02:00:00+07:00,75.4,52.7,3835.0,0.0
2023-01-31 03:00:00+07:00,73.8,51.6,3761.0,0.0
2023-01-31 04:00:00+07:00,72.4,50.6,3695.0,0.0
2023-01-31 05:00:00+07:00,71.9,50.3,3760.0,0.0
2023-01-31 06:00:00+07:00,72.4,50.6,3868.0,0.0
2023-01-31 07:00:00+07:00,73.8,51.7,3764.0,0.0
2023-01-31 08:00:00+07:00,80.1,56.1,3495.0,0.0
2023-01-31 09:00:00+07:00,74.0,51.7,3108.0,0.0
2023-01-31 10:00:00+07:00,70.3,49.1,2559.0,0.0
2023-01-31 11:00:00+07:00,62.4,43.5,2131.0,0.0
2023-01-31 12:00:00+07:00,57.0,39.8,1681.0,0.0
2023-01-31 13:00:00+07:00,53.9,37.6,1221.0,0.0
2023-01-31 14:00:00+07:00,51.9,36.2,1058.0,0.0
2023-01-31 15:00:00+07:00,50.2,35.0,1002.0,0.0
2023-01-31 16:00:00+07:00,48.7,33.9,1022.0,0.0
2023-01-31 17:00:00+07:00,47.0,32.8,1104.0,0.0
2023-01-31 18:00:00+07:00,48.7,34.0,1249.0,0.0
2023-01-31 19:00:00+07:00,58.9,41.2,1432.0,0.0
2023-01-31 20:00:00+07:00,58.8,41.1,1499.0,0.0
2023-01-31 21:00:00+07:00,58.1,40.6,1594.0,0.0
2023-01-31 22:00:00+07:00,58.7,41.1,1700.0,0.0
2023-01-31 23:00:00+07:00,58.9,41.2,1737.0,0.0
2023-02-01 00:00:00+07:00,57.9,40.4,1756.0,0.0
2023-02-01 01:00:00+07:00,55.6,38.9,1771.0,0.0
2023-02-01 02:00:00+07:00,54.2,38.0,1765.0,0.0
2023-02-01 03:00:00+07:00,54.6,38.2,1751.0,0.0
2023-02-01 04:00:00+07:00,56.1,39.2,1790.0,0.0
2023-02-01 05:00:00+07:00,59.0,41.2,1945.0,0.0
2023-02-01 06:00:00+07:00,62.4,43.8,2159.0,0.0
2023-02-01 07:00:00+07:00,70.5,49.2,2333.0,0.0
2023-02-01 08:00:00+07:00,81.5,57.0,2181.0,0.0
2023-02-01 09:00:00+07:00,78.5,54.9,1963.0,0.0
2023-02-01 10:00:00+07:00,68.5,47.8,1641.0,0.0
2023-02-01 11:00:00+07:00,59.5,41.6,1376.0,0.0
2023-02-01 12:00:00+07:00,53.0,36.9,1089.0,0.0
2023-02-01 13:00:00+07:00,48.8,34.0,789.0,0.0
2023-02-01 14:00:00+07:00,45.4,31.7,666.0,0.0
2023-02-01 15:00:00+07:00,42.8,29.8,605.0,0.0
2023-02-01 16:00:00+07:00,39.8,27.7,614.0,0.0
2023-02-01 17:00:00+07:00,40.4,28.1,707.0,0.0
2023-02-01 18:00:00+07:00,44.9,31.3,864.0,0.0
2023-02-01 19:00:00+07:00,54.5,38.1,1186.0,0.0
2023-02-01 20:00:00+07:00,56.9,39.8,1296.0,0.0
2023-02-01 21:00:00+07:00,56.9,39.8,1454.0,0.0
2023-02-01 22:00:00+07:00,58.0,40.5,1672.0,0.0
2023-02-01 23:00:00+07:00,59.8,41.8,1833.0,0.0
2023-02-02 00:00:00+07:00,60.5,42.3,1999.0,0.0
2023-02-02 01:00:00+07:00,59.4,41.4,2164.0,0.0
2023-02-02 02:00:00+07:00,58.2,40.6,2204.0,0.0
2023-02-02 03:00:00+07:00,58.7,41.0,2199.0,0.0
2023-02-02 04:00:00+07:00,61.5,42.8,2217.0,0.0
2023-02-02 05:00:00+07:00,65.9,46.0,2325.0,0.0
2023-02-02 06:00:00+07:00,69.6,48.7,2468.0,0.0
2023-02-02 07:00:00+07:00,71.9,50.3,2446.0,0.0
2023-02-02 08:00:00+07:00,84.3,58.9,2311.0,0.0
2023-02-02 09:00:00+07:00,87.5,61.2,2115.0,0.0
2023-02-02 10:00:00+07:00,79.2,55.3,1802.0,0.0
2023-02-02 11:00:00+07:00,69.6,48.7,1505.0,0.0
2023-02-02 12:00:00+07:00,61.7,43.1,1167.0,0.0
2023-02-02 13:00:00+07:00,56.5,39.3,812.0,0.0
2023-02-02 14:00:00+07:00,53.2,37.0,668.0,0.0
2023-02-02 15:00:00+07:00,50.1,34.8,594.0,0.0
2023-02-02 16:00:00+07:00,48.0,33.4,617.0,0.0
2023-02-02 17:00:00+07:00,46.4,32.2,751.0,0.0
2023-02-02 18:00:00+07:00,49.9,34.8,969.0,0.0
2023-02-02 19:00:00+07:00,52.5,36.7,1174.0,0.0
2023-02-02 20:00:00+07:00,54.8,38.2,1295.0,0.0
2023-02-02 21:00:00+07:00,56.5,39.3,1467.0,0.0
2023-02-02 22:00:00+07:00,58.9,41.1,1699.0,0.0
2023-02-02 23:00:00+07:00,61.2,42.7,1856.0,0.0
2023-02-03 00:00:00+07:00,62.4,43.5,2011.0,0.0
2023-02-03 01:00:00+07:00,60.5,42.3,2173.0,0.0
2023-02-03 02:00:00+07:00,60.3,42.0,2234.0,0.0
2023-02-03 03:00:00+07:00,59.6,41.7,2259.0,0.0
2023-02-03 04:00:00+07:00,58.6,40.9,2298.0,0.0
2023-02-03 05:00:00+07:00,57.0,39.8,2385.0,0.0
2023-02-03 06:00:00+07:00,56.7,39.5,2490.0,0.0
2023-02-03 07:00:00+07:00,63.3,44.2,2395.0,0.0
2023-02-03 08:00:00+07:00,71.9,50.2,2219.0,0.0
2023-02-03 09:00:00+07:00,77.5,54.1,1965.0,0.0
2023-02-03 10:00:00+07:00,67.5,47.0,1582.0,0.0
2023-02-03 11:00:00+07:00,54.7,37.8,1249.0,0.0
2023-02-03 12:00:00+07:00,45.5,31.3,881.0,0.0
2023-02-03 13:00:00+07:00,40.0,27.5,507.0,0.0
2023-02-03 14:00:00+07:00,36.3,24.9,378.0,0.0
2023-02-03 15:00:00+07:00,33.3,22.9,337.0,0.0
2023-02-03 16:00:00+07:00,31.7,21.7,382.0,0.0
2023-02-03 17:00:00+07:00,31.2,21.4,507.0,0.0
2023-02-03 18:00:00+07:00,35.3,24.3,701.0,0.0
2023-02-03 19:00:00+07:00,39.5,27.2,760.0,0.0
2023-02-03 20:00:00+07:00,41.7,28.8,864.0,0.0
2023-02-03 21:00:00+07:00,43.3,29.9,1013.0,0.0
2023-02-03 22:00:00+07:00,44.9,31.1,1184.0,0.0
2023-02-03 23:00:00+07:00,46.0,31.9,1257.0,0.0
2023-02-04 00:00:00+07:00,46.6,32.2,1306.0,0.0
2023-02-04 01:00:00+07:00,46.4,32.1,1341.0,0.0
2023-02-04 02:00:00+07:00,46.0,31.9,1338.0,0.0
2023-02-04 03:00:00+07:00,45.6,31.7,1313.0,0.0
2023-02-04 04:00:00+07:00,45.8,31.8,1294.0,0.0
2023-02-04 05:00:00+07:00,46.3,32.1,1332.0,0.0
2023-02-04 06:00:00+07:00,46.7,32.4,1389.0,0.0
2023-02-04 07:00:00+07:00,48.0,33.3,1481.0,0.0
2023-02-04 08:00:00+07:00,56.1,39.0,1314.0,0.0
2023-02-04 09:00:00+07:00,51.3,35.6,1075.0,0.0
2023-02-04 10:00:00+07:00,46.7,32.2,794.0,0.0
2023-02-04 11:00:00+07:00,44.8,31.0,664.0,0.0
2023-02-04 12:00:00+07:00,41.3,28.5,567.0,0.0
2023-02-04 13:00:00+07:00,37.6,25.9,475.0,0.0
